Date,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance
2025-06-04,Wednesday,June,Q2,HINDALCO.NSE,Hindalco Industries Ltd,Metals,Large Cap,0.464,Positive,0.678,Infrastructure Spending,31,715,17,0.16,19.75,20.43,-0.78
2025-06-04,Wednesday,June,Q2,HINDUNILVR.NSE,Hindustan Unilever Ltd,FMCG,Large Cap,-0.355,Negative,0.613,Input Cost Inflation,12,556,15,-1.64,5.81,20.43,-0.05
2025-06-04,Wednesday,June,Q2,ICICIBANK.NSE,ICICI Bank Ltd,Banking,Large Cap,0.046,Neutral,0.428,NPA Concerns,19,698,13,0.12,4.88,20.43,1.18
2025-06-04,Wednesday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.717,Positive,0.83,NPA Concerns,33,616,23,1.42,30.2,20.43,0.78
2025-06-04,Wednesday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.623,Negative,0.774,Global Cues,35,1381,23,-0.56,17.64,20.43,-0.99
2025-06-04,Wednesday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,-0.103,Neutral,0.462,Volume Growth,15,622,12,-0.11,11.95,20.43,-0.36
2025-06-04,Wednesday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.318,Positive,0.591,Currency Fluctuation,20,623,16,2.87,7.39,20.43,-0.44
2025-06-04,Wednesday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.609,Negative,0.766,NPA Concerns,27,764,24,-0.3,8.69,20.43,0.74
2025-06-04,Wednesday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,-0.043,Neutral,0.426,Market Rally,22,823,19,0.1,-8.2,20.43,0.03
2025-06-04,Wednesday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.423,Positive,0.654,Oil Price Movement,15,1262,17,3.48,22.52,20.43,0.95
2025-06-04,Wednesday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.606,Negative,0.764,Rural Demand,28,1189,21,-0.16,1.33,20.43,-0.35
2025-06-04,Wednesday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,0.057,Neutral,0.434,Regulatory News,23,803,13,0.53,-4.76,20.43,-0.24
2025-06-04,Wednesday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.368,Positive,0.621,Earnings Growth,19,919,25,0.61,20.5,20.43,0.05
2025-06-04,Wednesday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.72,Negative,0.832,Refining Margins,15,1471,22,-4.18,31.2,20.43,1.09
2025-06-04,Wednesday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,0.079,Neutral,0.447,Inflation Data,11,321,16,1.94,16.09,20.43,0.58
2025-06-04,Wednesday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.428,Positive,0.657,Currency Fluctuation,30,1123,25,2.31,17.31,20.43,0.26
2025-06-04,Wednesday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.678,Negative,0.807,Rate Cut Expectations,18,1276,17,-2.92,11.48,20.43,2.44
2025-06-04,Wednesday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,-0.072,Neutral,0.443,Credit Growth,16,1039,20,1.38,-2.6,20.43,1.17
2025-06-04,Wednesday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.444,Positive,0.666,Global Cues,24,1289,22,0.3,5.74,20.43,1.26
2025-06-04,Wednesday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.311,Negative,0.587,US FDA Approvals,12,1158,16,-0.82,17.64,20.43,0.17
2025-06-04,Wednesday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,-0.168,Neutral,0.501,Input Cost Inflation,15,512,14,-2.11,-10.39,20.43,1.17
2025-06-04,Wednesday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.667,Positive,0.8,Trade War Concerns,35,996,21,2.81,28.94,20.43,-1.66
2025-06-04,Wednesday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.533,Negative,0.72,China PMI,15,894,13,-2.16,6.19,20.43,0.56
2025-06-04,Wednesday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,0.06,Neutral,0.436,Digital Transformation,11,340,25,1.26,12.34,20.43,-0.88
2025-06-04,Wednesday,June,Q2,TECHM.NSE,Tech Mahindra Ltd,IT Services,Large Cap,0.478,Positive,0.687,Global Cues,24,1275,19,2.33,3.83,20.43,1.36
2025-06-04,Wednesday,June,Q2,TITAN.NSE,Titan Company Ltd,Consumer Goods,Large Cap,-0.29,Negative,0.574,Inflation Data,13,352,20,-1.28,14.72,20.43,0.93
2025-06-04,Wednesday,June,Q2,ULTRACEMCO.NSE,UltraTech Cement Ltd,Cement,Large Cap,-0.104,Neutral,0.463,Technical Breakout,26,667,22,0.31,6.53,20.43,1.49
2025-06-04,Wednesday,June,Q2,UPL.NSE,UPL Ltd,Chemicals,Large Cap,0.336,Positive,0.602,GDP Data,25,1202,19,1.22,-1.2,20.43,0.38
2025-06-04,Wednesday,June,Q2,WIPRO.NSE,Wipro Ltd,IT Services,Large Cap,-0.404,Negative,0.643,Market Rally,25,940,12,-0.12,7.45,20.43,1.33
2025-06-04,Wednesday,June,Q2,ACC.NSE,ACC Ltd,Cement,Large Cap,-0.134,Neutral,0.48,Technical Breakout,28,631,15,-2.07,1.28,20.43,1.71
2025-06-04,Wednesday,June,Q2,ABCAPITAL.NSE,Aditya Birla Capital Ltd,Financial Services,Large Cap,0.398,Positive,0.639,Rate Cut Expectations,21,429,17,1.68,8.86,20.43,1.49
2025-06-04,Wednesday,June,Q2,ABFRL.NSE,Aditya Birla Fashion and Retail Ltd,Textiles,Large Cap,-0.339,Negative,0.604,Oil Price Movement,27,709,23,-0.23,1.31,20.43,-0.5
2025-06-04,Wednesday,June,Q2,IRCTC.NSE,Indian Railway Catering and Tourism Corporation Ltd,Transportation,Large Cap,0.1,Neutral,0.46,Global Cues,20,687,23,0.94,1.86,20.43,1.18
2025-06-04,Wednesday,June,Q2,MINDAIND.NSE,Minda Industries Ltd,Auto Components,Large Cap,0.278,Positive,0.567,Technical Breakout,25,531,14,0.09,11.0,20.43,-1.12
2025-06-04,Wednesday,June,Q2,NYKAA.NSE,Nykaa Ltd,E-commerce,Large Cap,-0.573,Negative,0.744,Monsoon Impact,24,1386,23,-2.12,18.02,20.43,-1.34
2025-06-04,Wednesday,June,Q2,PAYTM.NSE,One 97 Communications Ltd,Fintech,Large Cap,0.032,Neutral,0.419,Technical Breakout,15,311,16,0.88,2.19,20.43,-0.28
2025-06-04,Wednesday,June,Q2,POLICYBZR.NSE,PB Fintech Ltd,Financial Services,Large Cap,0.487,Positive,0.692,Earnings Growth,15,432,12,1.71,13.7,20.43,1.3
2025-06-04,Wednesday,June,Q2,STAR.NSE,Strides Pharma Science Ltd,Pharmaceuticals,Large Cap,-0.394,Negative,0.636,US FDA Approvals,18,698,14,-0.63,0.37,20.43,-0.17
2025-06-04,Wednesday,June,Q2,ZOMATO.NSE,Zomato Ltd,Food Tech,Large Cap,0.002,Neutral,0.401,Currency Fluctuation,14,788,23,-1.35,6.27,20.43,-1.92
2025-06-04,Wednesday,June,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.54,Positive,0.724,Regulatory News,10,612,15,0.92,26.79,20.43,1.54
2025-06-04,Wednesday,June,Q2,AMBER.NSE,Amber Enterprises India Ltd,Consumer Goods,Mid Cap,-0.6,Negative,0.76,Market Rally,13,334,6,-2.15,23.51,20.43,-0.27
2025-06-04,Wednesday,June,Q2,AUBANK.NSE,AU Small Finance Bank Ltd,Banking,Mid Cap,0.024,Neutral,0.414,Credit Growth,10,434,8,-0.53,8.5,20.43,0.64
2025-06-04,Wednesday,June,Q2,AUROPHARMA.NSE,Aurobindo Pharma Ltd,Pharmaceuticals,Mid Cap,0.248,Positive,0.549,FII Flows,8,507,11,-0.06,16.74,20.43,-0.47
2025-06-04,Wednesday,June,Q2,BANDHANBNK.NSE,Bandhan Bank Ltd,Banking,Mid Cap,-0.366,Negative,0.62,NPA Concerns,12,469,14,-1.98,10.44,20.43,2.09
2025-06-04,Wednesday,June,Q2,BANKBARODA.NSE,Bank of Baroda,Banking,Mid Cap,0.033,Neutral,0.42,NPA Concerns,14,484,10,-0.65,4.22,20.43,1.92
2025-06-04,Wednesday,June,Q2,BATAINDIA.NSE,Bata India Ltd,Consumer Goods,Mid Cap,0.655,Positive,0.793,Trade War Concerns,11,320,12,1.0,22.46,20.43,0.37
2025-06-04,Wednesday,June,Q2,BERGEPAINT.NSE,Berger Paints India Ltd,Chemicals,Mid Cap,-0.592,Negative,0.755,Market Rally,14,314,7,-2.59,9.34,20.43,0.07
2025-06-04,Wednesday,June,Q2,BIOCON.NSE,Biocon Ltd,Pharmaceuticals,Mid Cap,0.115,Neutral,0.469,Oil Price Movement,13,295,11,0.8,8.11,20.43,-0.05
2025-06-04,Wednesday,June,Q2,BOSCHLTD.NSE,Bosch Ltd,Auto Components,Mid Cap,0.431,Positive,0.659,Trade War Concerns,9,425,15,0.0,4.38,20.43,0.63
2025-06-04,Wednesday,June,Q2,CADILAHC.NSE,Cadila Healthcare Ltd,Pharmaceuticals,Mid Cap,-0.731,Negative,0.839,Corporate Announcements,10,650,15,-2.81,23.27,20.43,1.32
2025-06-04,Wednesday,June,Q2,CANFINHOME.NSE,Can Fin Homes Ltd,Financial Services,Mid Cap,0.065,Neutral,0.439,Sector Rotation,14,382,12,0.29,2.73,20.43,0.72
2025-06-04,Wednesday,June,Q2,COFORGE.NSE,Coforge Ltd,IT Services,Mid Cap,0.615,Positive,0.769,Digital Transformation,7,775,15,1.94,27.8,20.43,0.77
2025-06-04,Wednesday,June,Q2,COLPAL.NSE,Colgate-Palmolive India Ltd,FMCG,Mid Cap,-0.69,Negative,0.814,Input Cost Inflation,8,736,11,-2.42,31.19,20.43,-0.45
2025-06-04,Wednesday,June,Q2,CROMPTON.NSE,Crompton Greaves Consumer Electricals Ltd,Electricals,Mid Cap,0.059,Neutral,0.435,Currency Fluctuation,6,545,9,0.49,-7.9,20.43,0.83
2025-06-04,Wednesday,June,Q2,DABUR.NSE,Dabur India Ltd,FMCG,Mid Cap,0.307,Positive,0.584,Volume Growth,10,249,8,-0.77,-6.93,20.43,1.18
2025-06-04,Wednesday,June,Q2,DIXON.NSE,Dixon Technologies India Ltd,Electronics,Mid Cap,-0.349,Negative,0.61,Global Cues,7,530,10,-0.27,1.53,20.43,0.62
2025-06-04,Wednesday,June,Q2,DLF.NSE,DLF Ltd,Real Estate,Mid Cap,0.012,Neutral,0.407,Rate Cut Expectations,5,280,11,0.69,-11.87,20.43,-0.77
2025-06-04,Wednesday,June,Q2,FEDERALBNK.NSE,Federal Bank Ltd,Banking,Mid Cap,0.564,Positive,0.739,Rate Cut Expectations,16,723,12,1.76,8.08,20.43,1.62
2025-06-04,Wednesday,June,Q2,GAIL.NSE,GAIL India Ltd,Oil & Gas,Mid Cap,-0.516,Negative,0.71,FII Flows,7,288,11,1.37,1.65,20.43,0.64
2025-06-04,Wednesday,June,Q2,GLENMARK.NSE,Glenmark Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.115,Neutral,0.469,Regulatory News,13,196,9,-0.41,11.97,20.43,0.28
2025-06-04,Wednesday,June,Q2,GODREJPROP.NSE,Godrej Properties Ltd,Real Estate,Mid Cap,0.351,Positive,0.611,Demand Recovery,14,308,10,-1.69,1.24,20.43,1.11
2025-06-04,Wednesday,June,Q2,HAVELLS.NSE,Havells India Ltd,Electricals,Mid Cap,-0.492,Negative,0.695,Market Rally,11,465,14,-3.12,11.28,20.43,0.76
2025-06-04,Wednesday,June,Q2,IDFCFIRSTB.NSE,IDFC First Bank Ltd,Banking,Mid Cap,-0.139,Neutral,0.484,Earnings Growth,11,308,6,1.87,10.59,20.43,2.02
2025-06-04,Wednesday,June,Q2,INOXLEISUR.NSE,INOX Leisure Ltd,Entertainment,Mid Cap,0.423,Positive,0.654,Global Cues,7,384,9,0.41,6.91,20.43,-0.7
2025-06-04,Wednesday,June,Q2,JINDALSTEL.NSE,Jindal Steel & Power Ltd,Metals,Mid Cap,-0.475,Negative,0.685,FII Flows,13,446,15,-1.31,24.87,20.43,1.18
2025-06-04,Wednesday,June,Q2,LTTS.NSE,L&T Technology Services Ltd,IT Services,Mid Cap,-0.019,Neutral,0.412,Global Cues,11,536,15,-0.93,-8.13,20.43,0.16
2025-06-04,Wednesday,June,Q2,LUPIN.NSE,Lupin Ltd,Pharmaceuticals,Mid Cap,0.555,Positive,0.733,US FDA Approvals,17,454,7,2.92,6.0,20.43,0.78
2025-06-04,Wednesday,June,Q2,MARICO.NSE,Marico Ltd,FMCG,Mid Cap,-0.276,Negative,0.566,Volume Growth,10,523,9,0.06,-1.02,20.43,-0.63
2025-06-04,Wednesday,June,Q2,MCDOWELL-N.NSE,United Spirits Ltd,Beverages,Mid Cap,-0.063,Neutral,0.438,Earnings Growth,12,465,8,-0.42,4.49,20.43,0.23
2025-06-04,Wednesday,June,Q2,MINDTREE.NSE,Mindtree Ltd,IT Services,Mid Cap,0.617,Positive,0.77,Global Cues,17,287,15,2.53,26.14,20.43,0.23
2025-06-04,Wednesday,June,Q2,MOTHERSON.NSE,Motherson Sumi Systems Ltd,Auto Components,Mid Cap,-0.673,Negative,0.804,Currency Fluctuation,19,827,13,-0.37,24.76,20.43,-0.42
2025-06-04,Wednesday,June,Q2,MPHASIS.NSE,Mphasis Ltd,IT Services,Mid Cap,-0.023,Neutral,0.414,Global Cues,7,443,7,-0.91,-12.1,20.43,0.7
2025-06-04,Wednesday,June,Q2,NMDC.NSE,NMDC Ltd,Mining,Mid Cap,0.412,Positive,0.647,Global Cues,10,567,12,2.58,5.74,20.43,-0.07
2025-06-04,Wednesday,June,Q2,PAGEIND.NSE,Page Industries Ltd,Textiles,Mid Cap,-0.672,Negative,0.803,Rate Cut Expectations,10,276,13,-2.56,13.41,20.43,-0.8
2025-06-04,Wednesday,June,Q2,PERSISTENT.NSE,Persistent Systems Ltd,IT Services,Mid Cap,0.101,Neutral,0.46,Global Cues,8,380,6,0.9,-4.15,20.43,0.41
2025-06-04,Wednesday,June,Q2,PNB.NSE,Punjab National Bank,Banking,Mid Cap,0.497,Positive,0.698,Rate Cut Expectations,16,494,7,-0.19,17.69,20.43,1.66
2025-06-04,Wednesday,June,Q2,POLYCAB.NSE,Polycab India Ltd,Cables,Mid Cap,-0.598,Negative,0.759,Market Rally,13,309,13,-3.12,14.46,20.43,1.02
2025-06-04,Wednesday,June,Q2,PVR.NSE,PVR Ltd,Entertainment,Mid Cap,0.161,Neutral,0.496,Regulatory News,15,304,14,-0.65,6.64,20.43,-1.79
2025-06-04,Wednesday,June,Q2,RELAXO.NSE,Relaxo Footwears Ltd,Footwear,Mid Cap,0.531,Positive,0.718,FII Flows,13,220,6,1.66,4.85,20.43,0.58
2025-06-04,Wednesday,June,Q2,SAIL.NSE,Steel Authority of India Ltd,Metals,Mid Cap,-0.362,Negative,0.617,China PMI,10,578,9,-0.78,1.1,20.43,-0.13
2025-06-04,Wednesday,June,Q2,SIEMENS.NSE,Siemens Ltd,Industrials,Mid Cap,0.158,Neutral,0.495,Corporate Announcements,14,535,8,0.28,4.11,20.43,0.83
2025-06-04,Wednesday,June,Q2,SRF.NSE,SRF Ltd,Chemicals,Mid Cap,0.647,Positive,0.788,Technical Breakout,13,733,10,2.52,10.36,20.43,-0.01
2025-06-04,Wednesday,June,Q2,TORNTPHARM.NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.707,Negative,0.824,Regulatory News,13,383,7,-0.15,11.93,20.43,-0.46
2025-06-04,Wednesday,June,Q2,TRENT.NSE,Trent Ltd,Retail,Mid Cap,0.129,Neutral,0.477,Corporate Announcements,12,340,9,1.02,-8.39,20.43,0.07
2025-06-04,Wednesday,June,Q2,VEDL.NSE,Vedanta Ltd,Metals,Mid Cap,0.393,Positive,0.636,Technical Breakout,7,264,8,1.84,19.56,20.43,0.7
2025-06-04,Wednesday,June,Q2,VIPIND.NSE,VIP Industries Ltd,Consumer Goods,Mid Cap,-0.339,Negative,0.603,Earnings Growth,15,538,10,-0.19,1.8,20.43,0.69
2025-06-04,Wednesday,June,Q2,VOLTAS.NSE,Voltas Ltd,Consumer Goods,Mid Cap,-0.073,Neutral,0.444,Market Rally,6,490,15,-2.41,2.63,20.43,0.19
2025-06-04,Wednesday,June,Q2,WHIRLPOOL.NSE,Whirlpool of India Ltd,Consumer Goods,Mid Cap,0.364,Positive,0.619,Rate Cut Expectations,10,316,10,0.82,15.56,20.43,-0.01
2025-06-04,Wednesday,June,Q2,ASTRAL.NSE,Astral Ltd,Building Materials,Mid Cap,-0.373,Negative,0.624,Corporate Announcements,9,473,6,1.29,-0.65,20.43,1.05
2025-06-04,Wednesday,June,Q2,BALKRISIND.NSE,Balkrishna Industries Ltd,Tyres,Mid Cap,-0.159,Neutral,0.495,Oil Price Movement,15,175,15,-0.4,10.59,20.43,0.24
2025-06-04,Wednesday,June,Q2,CUMMINSIND.NSE,Cummins India Ltd,Auto Components,Mid Cap,0.456,Positive,0.673,Regulatory News,11,695,11,2.72,11.89,20.43,-0.31
2025-06-04,Wednesday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.551,Negative,0.73,GDP Data,15,621,8,-1.48,14.91,20.43,0.64
2025-06-04,Wednesday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,-0.047,Neutral,0.428,Currency Fluctuation,12,427,7,-0.55,-5.48,20.43,0.16
2025-06-04,Wednesday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.525,Positive,0.715,Regulatory News,17,240,7,0.76,6.24,20.43,-0.44
2025-06-04,Wednesday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.318,Negative,0.591,GDP Data,13,456,13,-0.57,21.51,20.43,1.93
2025-06-04,Wednesday,June,Q2,MAXHEALTH.NSE,Max Healthcare Institute Ltd,Healthcare,Mid Cap,-0.083,Neutral,0.45,Technical Breakout,13,419,10,-2.74,6.85,20.43,0.53
2025-06-05,Thursday,June,Q2,ADANIENT.NSE,Adani Enterprises Ltd,Conglomerates,Large Cap,0.368,Positive,0.621,Global Cues,25,1006,24,1.71,15.52,23.86,0.09
2025-06-05,Thursday,June,Q2,ADANIPORTS.NSE,Adani Ports & SEZ Ltd,Transportation,Large Cap,-0.42,Negative,0.652,Oil Price Movement,19,1168,17,0.42,10.21,23.86,0.59
2025-06-05,Thursday,June,Q2,APOLLOHOSP.NSE,Apollo Hospitals Enterprise Ltd,Healthcare,Large Cap,-0.062,Neutral,0.437,Earnings Growth,24,810,20,1.05,10.7,23.86,0.95
2025-06-05,Thursday,June,Q2,ASIANPAINT.NSE,Asian Paints Ltd,Chemicals,Large Cap,0.331,Positive,0.598,Global Cues,16,644,18,-0.1,13.67,23.86,-0.08
2025-06-05,Thursday,June,Q2,AXISBANK.NSE,Axis Bank Ltd,Banking,Large Cap,-0.333,Negative,0.6,NPA Concerns,17,900,19,-3.25,12.61,23.86,0.68
2025-06-05,Thursday,June,Q2,BAJAJ-AUTO.NSE,Bajaj Auto Ltd,Automobiles,Large Cap,0.023,Neutral,0.414,Corporate Announcements,15,578,22,-1.5,-13.26,23.86,-0.34
2025-06-05,Thursday,June,Q2,BAJFINANCE.NSE,Bajaj Finance Ltd,Financial Services,Large Cap,0.653,Positive,0.792,Trade War Concerns,21,963,17,2.54,13.6,23.86,0.96
2025-06-05,Thursday,June,Q2,BHARTIARTL.NSE,Bharti Airtel Ltd,Telecommunications,Large Cap,-0.494,Negative,0.697,Technical Breakout,25,1128,23,-1.29,24.92,23.86,0.72
2025-06-05,Thursday,June,Q2,BPCL.NSE,Bharat Petroleum Corporation Ltd,Oil & Gas,Large Cap,0.073,Neutral,0.444,Refining Margins,14,780,20,3.57,-11.72,23.86,1.14
2025-06-05,Thursday,June,Q2,BRITANNIA.NSE,Britannia Industries Ltd,FMCG,Large Cap,0.343,Positive,0.606,Trade War Concerns,14,961,23,1.4,1.57,23.86,0.03
2025-06-05,Thursday,June,Q2,CIPLA.NSE,Cipla Ltd,Pharmaceuticals,Large Cap,-0.374,Negative,0.624,US FDA Approvals,21,942,16,-2.05,23.88,23.86,-0.49
2025-06-05,Thursday,June,Q2,COALINDIA.NSE,Coal India Ltd,Mining,Large Cap,0.001,Neutral,0.4,Rate Cut Expectations,22,605,12,-1.15,-8.88,23.86,0.29
2025-06-05,Thursday,June,Q2,DIVISLAB.NSE,Divi's Laboratories Ltd,Pharmaceuticals,Large Cap,0.589,Positive,0.753,Generic Competition,20,714,13,1.84,10.2,23.86,0.02
2025-06-05,Thursday,June,Q2,DMART.NSE,Avenue Supermarts Ltd,Retail,Large Cap,-0.703,Negative,0.822,Earnings Growth,32,1319,18,-0.17,20.95,23.86,0.35
2025-06-05,Thursday,June,Q2,DRREDDY.NSE,Dr. Reddy's Laboratories Ltd,Pharmaceuticals,Large Cap,-0.048,Neutral,0.429,Regulatory News,26,315,24,0.71,-9.29,23.86,-0.26
2025-06-05,Thursday,June,Q2,EICHERMOT.NSE,Eicher Motors Ltd,Automobiles,Large Cap,0.538,Positive,0.723,EV Transition,27,999,24,-0.15,13.32,23.86,-2.09
2025-06-05,Thursday,June,Q2,GODREJCP.NSE,Godrej Consumer Products Ltd,FMCG,Large Cap,-0.495,Negative,0.697,Earnings Growth,22,1081,22,-1.27,8.93,23.86,-0.54
2025-06-05,Thursday,June,Q2,GRASIM.NSE,Grasim Industries Ltd,Textiles,Large Cap,0.035,Neutral,0.421,Sector Rotation,17,354,24,-0.04,12.0,23.86,-0.83
2025-06-05,Thursday,June,Q2,HCLTECH.NSE,HCL Technologies Ltd,IT Services,Large Cap,0.368,Positive,0.621,Earnings Growth,28,1256,15,0.32,3.98,23.86,-0.35
2025-06-05,Thursday,June,Q2,HDFCBANK.NSE,HDFC Bank Ltd,Banking,Large Cap,-0.409,Negative,0.646,Rate Cut Expectations,30,882,21,-0.78,13.4,23.86,1.67
2025-06-05,Thursday,June,Q2,HEROMOTOCO.NSE,Hero MotoCorp Ltd,Automobiles,Large Cap,0.008,Neutral,0.405,Rural Demand,15,919,16,0.99,1.1,23.86,-1.11
2025-06-05,Thursday,June,Q2,HINDALCO.NSE,Hindalco Industries Ltd,Metals,Large Cap,0.307,Positive,0.584,China PMI,27,509,19,1.35,12.66,23.86,1.97
2025-06-05,Thursday,June,Q2,HINDUNILVR.NSE,Hindustan Unilever Ltd,FMCG,Large Cap,-0.659,Negative,0.795,Volume Growth,19,591,15,-1.78,10.6,23.86,1.03
2025-06-05,Thursday,June,Q2,ICICIBANK.NSE,ICICI Bank Ltd,Banking,Large Cap,-0.1,Neutral,0.46,Credit Growth,24,1061,23,-0.58,14.05,23.86,2.04
2025-06-05,Thursday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.719,Positive,0.832,Global Cues,31,1175,13,1.29,12.24,23.86,1.12
2025-06-05,Thursday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.434,Negative,0.661,Sector Rotation,25,960,13,-1.28,13.91,23.86,0.24
2025-06-05,Thursday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,-0.013,Neutral,0.408,Input Cost Inflation,12,397,21,0.18,9.21,23.86,0.97
2025-06-05,Thursday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.533,Positive,0.72,Earnings Growth,24,860,16,3.83,5.01,23.86,-0.9
2025-06-05,Thursday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.456,Negative,0.674,Rate Cut Expectations,15,942,21,-1.76,25.32,23.86,1.81
2025-06-05,Thursday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,-0.012,Neutral,0.407,Monsoon Impact,16,582,15,-3.09,5.35,23.86,0.08
2025-06-05,Thursday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.614,Positive,0.768,Oil Price Movement,28,705,23,3.15,1.31,23.86,-0.64
2025-06-05,Thursday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.596,Negative,0.758,Monsoon Impact,16,1393,14,-1.97,20.69,23.86,-2.0
2025-06-05,Thursday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,-0.19,Neutral,0.514,Volume Growth,16,625,18,-0.95,10.78,23.86,0.5
2025-06-05,Thursday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.525,Positive,0.715,Sector Rotation,33,1154,16,1.22,13.94,23.86,-0.23
2025-06-05,Thursday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.317,Negative,0.59,Market Rally,22,370,22,0.83,21.84,23.86,0.44
2025-06-05,Thursday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,0.127,Neutral,0.476,GDP Data,18,1060,24,0.17,14.32,23.86,-0.35
2025-06-05,Thursday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.601,Positive,0.76,Regulatory News,16,1227,20,2.8,13.14,23.86,0.68
2025-06-05,Thursday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.438,Negative,0.663,Refining Margins,27,415,17,-0.03,7.09,23.86,1.01
2025-06-05,Thursday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,0.111,Neutral,0.467,Credit Growth,27,1051,16,-1.17,-10.8,23.86,0.84
2025-06-05,Thursday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.369,Positive,0.621,GDP Data,24,1246,12,2.71,12.57,23.86,1.23
2025-06-05,Thursday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.646,Negative,0.788,Generic Competition,19,930,14,-3.07,16.54,23.86,-0.41
2025-06-05,Thursday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,0.139,Neutral,0.483,Inflation Data,21,885,16,0.7,-3.96,23.86,0.58
2025-06-05,Thursday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.598,Positive,0.759,Monsoon Impact,14,763,15,0.72,8.4,23.86,0.37
2025-06-05,Thursday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.304,Negative,0.582,Earnings Growth,24,1162,13,-3.36,-0.65,23.86,-0.95
2025-06-05,Thursday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,-0.171,Neutral,0.503,Digital Transformation,28,590,14,0.75,16.98,23.86,0.4
